Date,Product_ID,Market_Price,Base_Price,Quantity_Demanded
2024-06-14,7,3440.09,3245.09,47
2024-06-15,7,3440.5,3332.5,51
2024-06-16,7,3448.06,3336.06,49
2024-06-17,7,3441.32,3300.32,49
2024-06-18,7,3426.07,3321.07,52
2024-06-19,7,3442.97,3282.97,49
2024-06-20,7,3453.86,3267.86,43
2024-06-21,7,3442.83,3325.83,51
2024-06-22,7,3444.18,3349.18,50
2024-06-23,7,3454.29,3338.29,49
2024-06-24,7,3461.78,3276.78,46
2024-06-25,7,3466.4,3411.4,52
2024-06-26,7,3464.7,3391.7,54
2024-06-27,7,3481.97,3338.97,48
2024-06-28,7,3484.18,3422.18,50
2024-06-29,7,3479.03,3405.03,51
2024-06-30,7,3487.74,3290.74,46
2024-07-01,7,3488.7,3321.7,49
2024-07-02,7,3492.2,3361.2,50
2024-07-03,7,3494.23,3334.23,45
2024-07-04,7,3499.2,3368.2,53
2024-07-05,7,3489.42,3374.42,50
2024-07-06,7,3474.9,3380.9,53
2024-07-07,7,3489.25,3326.25,47
2024-07-08,7,3491.74,3379.74,50
2024-07-09,7,3499.45,3374.45,50
2024-07-10,7,3481.85,3318.85,49
2024-07-11,7,3492.52,3332.52,49
2024-07-12,7,3487.3,3291.3,47
2024-07-13,7,3479.24,3395.24,50
2024-07-14,7,3478.61,3376.61,49
2024-07-15,7,3468.83,3393.83,52
2024-01-01,8,4509.33,4408.33,72
2024-01-02,8,4507.1,4358.1,67
2024-01-03,8,4517.76,4351.76,69
2024-01-04,8,4532.28,4365.28,63
2024-01-05,8,4523.12,4467.12,70
2024-01-06,8,4514.75,4419.75,71
2024-01-07,8,4513.35,4418.35,74
2024-01-08,8,4516.42,4367.42,67
2024-01-09,8,4511.18,4318.18,64
2024-01-10,8,4524.7,4421.7,72
2024-01-11,8,4528.94,4417.94,70
2024-01-12,8,4529.33,4351.33,69
2024-01-13,8,4514.97,4416.97,68
2024-01-14,8,4501.82,4427.82,74
2024-01-15,8,4504.63,4445.63,69
2024-01-16,8,4483.3,4316.3,66
2024-01-17,8,4493.43,4300.43,66
2024-01-18,8,4491.85,4350.85,68
2024-01-19,8,4524.28,4341.28,68
2024-01-20,8,4547.36,4354.36,62
2024-01-21,8,4545.54,4348.54,65
2024-01-22,8,4544.48,4415.48,71
2024-01-23,8,4554.43,4434.43,69
2024-01-24,8,4571.46,4444.46,66
2024-01-25,8,4555.08,4463.08,72
2024-01-26,8,4537.22,4398.22,67
2024-01-27,8,4531.0,4404.0,67
2024-01-28,8,4536.83,4461.83,69
2024-01-29,8,4541.8,4371.8,66
2024-01-30,8,4552.49,4458.49,71
2024-01-31,8,4540.5,4428.5,67
2024-02-01,8,4517.34,4400.34,67
2024-02-02,8,4525.92,4474.92,71
2024-02-03,8,4517.63,4326.63,64
2024-02-04,8,4497.45,4340.45,67
2024-02-05,8,4498.9,4419.9,72
2024-02-06,8,4506.83,4408.83,71
2024-02-07,8,4505.61,4316.61,66
2024-02-08,8,4501.03,4408.03,74
2024-02-09,8,4499.44,4437.44,73
2024-02-10,8,4495.73,4368.73,70
2024-02-11,8,4482.25,4307.25,65
2024-02-12,8,4475.11,4328.11,70
2024-02-13,8,4480.32,4405.32,70
2024-02-14,8,4483.54,4285.54,66
2024-02-15,8,4485.22,4388.22,67
2024-02-16,8,4475.26,4360.26,70
2024-02-17,8,4473.45,4337.45,66
2024-02-18,8,4451.68,4323.68,70
2024-02-19,8,4453.46,4381.46,73
2024-02-20,8,4467.75,4337.75,68
2024-02-21,8,4453.01,4356.01,74
2024-02-22,8,4447.15,4274.15,66
2024-02-23,8,4450.44,4271.44,63
2024-02-24,8,4462.97,4329.97,67
2024-02-25,8,4458.49,4389.49,69
2024-02-26,8,4451.57,4356.57,71
2024-02-27,8,4431.88,4251.88,64
2024-02-28,8,4432.91,4371.91,71
2024-02-29,8,4453.33,4364.33,71
2024-03-01,8,4456.11,4341.11,70
2024-03-02,8,4455.88,4306.88,68
2024-03-03,8,4459.1,4332.1,69
2024-03-04,8,4458.99,4393.99,71
2024-03-05,8,4450.86,4318.86,65
2024-03-06,8,4459.1,4366.1,70
2024-03-07,8,4461.35,4278.35,67
2024-03-08,8,4461.53,4312.53,67
2024-03-09,8,4451.78,4380.78,72
2024-03-10,8,4464.81,4397.81,70
2024-03-11,8,4471.46,4410.46,74
2024-03-12,8,4465.93,4293.93,61
2024-03-13,8,4475.95,4309.95,67
2024-03-14,8,4470.97,4370.97,73
2024-03-15,8,4463.15,4343.15,72
2024-03-16,8,4455.55,4358.55,70
2024-03-17,8,4437.84,4369.84,69
2024-03-18,8,4442.56,4387.56,75
2024-03-19,8,4424.25,4291.25,68
2024-03-20,8,4411.96,4309.96,70
2024-03-21,8,4391.21,4235.21,65
2024-03-22,8,4390.35,4240.35,65
2024-03-23,8,4388.84,4291.84,71
2024-03-24,8,4385.58,4201.58,67
2024-03-25,8,4375.15,4257.15,70
2024-03-26,8,4363.43,4303.43,70
2024-03-27,8,4368.07,4176.07,63
2024-03-28,8,4362.57,4182.57,63
2024-03-29,8,4365.73,4194.73,65
2024-03-30,8,4356.88,4238.88,67
2024-03-31,8,4358.69,4286.69,68
2024-04-01,8,4371.72,4285.72,72
2024-04-02,8,4377.58,4319.58,69
2024-04-03,8,4373.46,4309.46,74
2024-04-04,8,4376.03,4196.03,67
2024-04-05,8,4373.62,4231.62,68
2024-04-06,8,4373.7,4307.7,75
2024-04-07,8,4370.45,4172.45,63
2024-04-08,8,4368.8,4247.8,71
2024-04-09,8,4370.92,4172.92,65
2024-04-10,8,4360.99,4190.99,72
2024-04-11,8,4350.83,4290.83,71
2024-04-12,8,4336.95,4215.95,68
2024-04-13,8,4320.94,4165.94,68
2024-04-14,8,4308.77,4134.77,66
2024-04-15,8,4310.37,4226.37,69
2024-04-16,8,4301.44,4133.44,65
2024-04-17,8,4306.57,4243.57,75
2024-04-18,8,4306.92,4243.92,70
2024-04-19,8,4287.24,4228.24,72
2024-04-20,8,4293.79,4104.79,68
2024-04-21,8,4301.89,4214.89,73
2024-04-22,8,4291.95,4134.95,66
2024-04-23,8,4296.16,4128.16,66
2024-04-24,8,4287.59,4204.59,70
2024-04-25,8,4288.57,4229.57,69
2024-04-26,8,4275.92,4104.92,68
2024-04-27,8,4257.99,4063.99,65
2024-04-28,8,4254.16,4060.16,68
2024-04-29,8,4252.93,4088.93,65
2024-04-30,8,4248.95,4198.95,75
2024-05-01,8,4237.11,4176.11,74
2024-05-02,8,4233.11,4081.11,67
2024-05-03,8,4235.8,4182.8,68
2024-05-04,8,4235.35,4045.35,64
2024-05-05,8,4237.18,4090.18,71
2024-05-06,8,4230.48,4075.48,68
2024-05-07,8,4242.2,4108.2,70
2024-05-08,8,4230.43,4060.43,66
2024-05-09,8,4235.31,4054.31,66
2024-05-10,8,4247.13,4116.13,65
2024-05-11,8,4251.94,4183.94,73
2024-05-12,8,4249.91,4070.91,68
2024-05-13,8,4244.63,4183.63,70
2024-05-14,8,4254.99,4124.99,68
2024-05-15,8,4240.76,4117.76,68
2024-05-16,8,4231.06,4084.06,68
2024-05-17,8,4227.08,4172.08,71
2024-05-18,8,4239.46,4054.46,68
2024-05-19,8,4243.26,4069.26,66
2024-05-20,8,4233.58,4133.58,65
2024-05-21,8,4230.47,4170.47,73
2024-05-22,8,4224.33,4048.33,68
2024-05-23,8,4217.23,4028.23,63
2024-05-24,8,4227.02,4105.02,70
2024-05-25,8,4213.3,4162.3,76
2024-05-26,8,4229.39,4172.39,72
2024-05-27,8,4237.67,4049.67,68
2024-05-28,8,4248.58,4075.58,65
2024-05-29,8,4243.95,4141.95,70
2024-05-30,8,4242.45,4183.45,72
2024-05-31,8,4228.12,4067.12,66
2024-06-01,8,4222.88,4165.88,72
2024-06-02,8,4227.81,4142.81,67
2024-06-03,8,4240.77,4085.77,67
2024-06-04,8,4229.7,4166.7,75
2024-06-05,8,4226.05,4091.05,66
2024-06-06,8,4224.53,4026.53,63
2024-06-07,8,4210.58,4111.58,70
2024-06-08,8,4216.49,4147.49,72
2024-06-09,8,4209.25,4073.25,69
2024-06-10,8,4207.3,4023.3,66
2024-06-11,8,4202.78,4016.78,66
2024-06-12,8,4194.88,4016.88,65
2024-06-13,8,4194.81,4107.81,68
2024-06-14,8,4192.66,4099.66,70
2024-06-15,8,4188.94,4053.94,70
2024-06-16,8,4181.65,4088.65,71
2024-06-17,8,4184.85,4061.85,65
2024-06-18,8,4201.38,4033.38,67
2024-06-19,8,4202.78,4031.78,65
2024-06-20,8,4212.74,4029.74,69
2024-06-21,8,4198.84,4004.84,66
2024-06-22,8,4200.42,4100.42,72
2024-06-23,8,4189.45,4102.45,71
2024-06-24,8,4174.68,4074.68,70
2024-06-25,8,4167.28,4108.28,75
2024-06-26,8,4179.2,4010.2,68
2024-06-27,8,4188.7,3990.7,65
2024-06-28,8,4191.13,4072.13,69
2024-06-29,8,4175.81,4041.81,65
2024-06-30,8,4173.84,4067.84,70
2024-07-01,8,4176.86,4001.86,66
2024-07-02,8,4178.62,4090.62,72
2024-07-03,8,4160.18,4078.18,73
2024-07-04,8,4151.27,4084.27,74
2024-07-05,8,4150.63,4044.63,70
2024-07-06,8,4156.0,4011.0,66
2024-07-07,8,4134.03,4037.03,66
2024-07-08,8,4132.41,4041.41,69
2024-07-09,8,4133.84,4057.84,74
2024-07-10,8,4142.34,4019.34,72
2024-07-11,8,4149.27,3990.27,67
2024-07-12,8,4155.09,4074.09,68
2024-07-13,8,4147.1,4072.1,70
2024-07-14,8,4128.02,4054.02,74
2024-07-15,8,4124.08,4000.08,68
2024-01-01,9,1055.89,980.89,43
2024-01-02,9,1057.58,936.58,39
2024-01-03,9,1064.68,1000.0,40
2024-01-04,9,1082.86,1000.0,42
2024-01-05,9,1088.75,916.75,34
2024-01-06,9,1090.22,897.22,37
2024-01-07,9,1109.51,1000.0,39
2024-01-08,9,1113.0,920.0,34
2024-01-09,9,1105.07,1000.0,38
2024-01-10,9,1111.95,1000.0,41
2024-01-11,9,1116.42,972.42,36
2024-01-12,9,1113.34,1000.0,37
2024-01-13,9,1108.17,939.17,39
2024-01-14,9,1105.19,1000.0,38
2024-01-15,9,1099.87,901.87,35
2024-01-16,9,1097.21,982.21,41
2024-01-17,9,1088.78,949.78,38
2024-01-18,9,1092.64,981.64,43
2024-01-19,9,1095.75,944.75,36
2024-01-20,9,1099.21,911.21,35
2024-01-21,9,1098.58,1000.0,40
2024-01-22,9,1096.81,950.81,39
2024-01-23,9,1111.23,945.23,39
2024-01-24,9,1111.9,998.9,39
2024-01-25,9,1124.54,1000.0,38
2024-01-26,9,1114.57,950.57,34
2024-01-27,9,1120.47,986.47,39
2024-01-28,9,1113.12,1000.0,38
2024-01-29,9,1107.56,1000.0,41
2024-01-30,9,1103.44,996.44,39
2024-01-31,9,1098.69,1000.0,40
2024-02-01,9,1094.0,1000.0,37
2024-02-02,9,1106.17,964.17,34
2024-02-03,9,1106.62,1000.0,43
2024-02-04,9,1108.87,1000.0,40
2024-02-05,9,1104.3,961.3,39
2024-02-06,9,1112.87,925.87,34
2024-02-07,9,1116.42,1000.0,41
2024-02-08,9,1113.33,984.33,40
2024-02-09,9,1097.49,1000.0,39
2024-02-10,9,1099.65,966.65,36
2024-02-11,9,1105.41,947.41,36
2024-02-12,9,1095.62,928.62,37
2024-02-13,9,1092.67,1000.0,41
2024-02-14,9,1098.04,963.04,38
2024-02-15,9,1082.33,962.33,42
2024-02-16,9,1075.84,933.84,36
2024-02-17,9,1079.61,950.61,36
2024-02-18,9,1090.66,939.66,37
2024-02-19,9,1112.52,1000.0,36
2024-02-20,9,1132.1,966.1,38
2024-02-21,9,1133.54,1000.0,39
2024-02-22,9,1128.7,988.7,37
2024-02-23,9,1137.93,998.93,37
2024-02-24,9,1132.5,1000.0,40
2024-02-25,9,1124.87,1000.0,41
2024-02-26,9,1121.82,1000.0,38
2024-02-27,9,1117.51,935.51,37
2024-02-28,9,1121.64,1000.0,41
2024-02-29,9,1115.62,931.62,36
2024-03-01,9,1116.47,1000.0,39
2024-03-02,9,1132.42,978.42,38
2024-03-03,9,1133.64,1000.0,36
2024-03-04,9,1148.81,1000.0,38
2024-03-05,9,1160.83,1000.0,36
2024-03-06,9,1166.75,1000.0,36
2024-03-07,9,1163.21,1000.0,33
2024-03-08,9,1173.61,1000.0,34
2024-03-09,9,1171.11,1000.0,35
2024-03-10,9,1171.09,993.09,38
2024-03-11,9,1174.39,1000.0,37
2024-03-12,9,1174.34,1000.0,38
2024-03-13,9,1167.14,993.14,39
2024-03-14,9,1151.87,1000.0,38
2024-03-15,9,1161.46,1000.0,37
2024-03-16,9,1167.16,993.16,34
2024-03-17,9,1149.95,1000.0,41
2024-03-18,9,1142.49,1000.0,35
2024-03-19,9,1144.28,1000.0,38
2024-03-20,9,1148.7,1000.0,39
2024-03-21,9,1133.52,1000.0,40
2024-03-22,9,1132.63,1000.0,36
2024-03-23,9,1138.02,1000.0,37
2024-03-24,9,1134.51,1000.0,37
2024-03-25,9,1137.07,938.07,31
2024-03-26,9,1132.19,1000.0,39
2024-03-27,9,1141.28,944.28,34
2024-03-28,9,1133.29,981.29,40
2024-03-29,9,1121.87,1000.0,40
2024-03-30,9,1122.16,961.16,37
2024-03-31,9,1107.82,993.82,38
2024-04-01,9,1086.77,908.77,36
2024-04-02,9,1097.61,931.61,36
2024-04-03,9,1087.77,922.77,37
2024-04-04,9,1074.43,920.43,41
2024-04-05,9,1066.31,1000.0,40
2024-04-06,9,1057.75,962.75,40
2024-04-07,9,1056.33,952.33,41
2024-04-08,9,1045.39,921.39,38
2024-04-09,9,1050.37,956.37,43
2024-04-10,9,1056.83,930.83,40
2024-04-11,9,1044.08,971.08,40
2024-04-12,9,1037.9,953.9,41
2024-04-13,9,1032.67,959.67,40
2024-04-14,9,1031.02,954.02,40
2024-04-15,9,1041.85,976.85,41
2024-04-16,9,1053.25,945.25,42
2024-04-17,9,1078.24,885.24,37
2024-04-18,9,1055.55,991.55,42
2024-04-19,9,1046.3,986.3,44
2024-04-20,9,1064.44,936.44,39
2024-04-21,9,1046.44,882.44,34
2024-04-22,9,1064.35,947.35,39
2024-04-23,9,1065.82,973.82,40
2024-04-24,9,1067.67,949.67,41
2024-04-25,9,1054.87,864.87,34
2024-04-26,9,1050.36,863.36,34
2024-04-27,9,1067.83,943.83,39
2024-04-28,9,1067.35,915.35,36
2024-04-29,9,1062.91,972.91,40
2024-04-30,9,1066.96,958.96,39
2024-05-01,9,1065.04,977.04,40
2024-05-02,9,1068.49,1000.0,44
2024-05-03,9,1060.0,1000.0,45
2024-05-04,9,1059.23,961.23,42
2024-05-05,9,1052.81,977.81,38
2024-05-06,9,1034.77,884.77,36
2024-05-07,9,1039.59,911.59,38
2024-05-08,9,1027.26,976.26,39
2024-05-09,9,1025.61,849.61,34
2024-05-10,9,1034.87,853.87,36
2024-05-11,9,1019.89,950.89,41
2024-05-12,9,1025.94,859.94,37
2024-05-13,9,1022.94,941.94,38
2024-05-14,9,1013.28,936.28,40
2024-05-15,9,1033.5,907.5,39
2024-05-16,9,1033.5,983.5,43
2024-05-17,9,1027.82,922.82,41
2024-05-18,9,1020.02,936.02,42
2024-05-19,9,1028.83,867.83,36
2024-05-20,9,1022.71,943.71,41
2024-05-21,9,1030.27,927.27,38
2024-05-22,9,1030.25,945.25,40
2024-05-23,9,1041.41,912.41,36
2024-05-24,9,1030.98,923.98,42
2024-05-25,9,1021.95,889.95,38
2024-05-26,9,1019.14,905.14,41
2024-05-27,9,1017.16,899.16,40
2024-05-28,9,1013.62,836.62,34
2024-05-29,9,1039.93,939.93,41
2024-05-30,9,1060.56,989.56,43
2024-05-31,9,1063.55,907.55,37
2024-06-01,9,1067.72,909.72,37
2024-06-02,9,1065.36,900.36,36
2024-06-03,9,1054.86,904.86,38
2024-06-04,9,1053.04,904.04,38
2024-06-05,9,1060.75,943.75,38
2024-06-06,9,1073.81,988.81,39
2024-06-07,9,1083.77,888.77,38
2024-06-08,9,1068.67,997.67,43
2024-06-09,9,1065.78,950.78,38
2024-06-10,9,1051.09,981.09,42
2024-06-11,9,1062.78,913.78,35
2024-06-12,9,1058.65,881.65,32
2024-06-13,9,1058.18,965.18,43
2024-06-14,9,1062.98,910.98,38
2024-06-15,9,1090.64,994.64,40
2024-06-16,9,1093.32,1000.0,41
2024-06-17,9,1090.94,1000.0,47
2024-06-18,9,1078.53,975.53,42
2024-06-19,9,1093.12,954.12,36
2024-06-20,9,1091.3,957.3,35
2024-06-21,9,1107.87,1000.0,42
2024-06-22,9,1118.93,989.93,40
2024-06-23,9,1114.3,992.3,40
2024-06-24,9,1100.38,1000.0,38
2024-06-25,9,1103.1,953.1,38
2024-06-26,9,1096.95,1000.0,39
2024-06-27,9,1097.35,906.35,37
2024-06-28,9,1107.84,999.84,42
2024-06-29,9,1091.3,945.3,37
2024-06-30,9,1093.95,945.95,40
2024-07-01,9,1101.54,949.54,38
2024-07-02,9,1109.62,1000.0,41
2024-07-03,9,1095.99,1000.0,38
2024-07-04,9,1100.18,928.18,37
2024-07-05,9,1112.22,981.22,37
2024-07-06,9,1115.65,922.65,36
2024-07-07,9,1114.49,933.49,39
2024-07-08,9,1125.89,936.89,36
2024-07-09,9,1118.95,1000.0,37
2024-07-10,9,1103.65,919.65,37
2024-07-11,9,1101.64,1000.0,41
2024-07-12,9,1106.99,1000.0,44
2024-07-13,9,1117.38,969.38,38
2024-07-14,9,1122.69,940.69,35
2024-07-15,9,1131.05,1000.0,40
2024-01-01,10,2498.72,2348.72,52
2024-01-02,10,2499.53,2345.53,60
2024-01-03,10,2490.24,2439.24,63
2024-01-04,10,2489.02,2386.02,63
2024-01-05,10,2489.32,2434.32,66
2024-01-06,10,2488.04,2332.04,54
2024-01-07,10,2482.13,2310.13,57
2024-01-08,10,2485.01,2434.01,63
2024-01-09,10,2475.78,2315.78,56
2024-01-10,10,2464.19,2413.19,63
2024-01-11,10,2471.29,2329.29,58
2024-01-12,10,2477.46,2327.46,56
2024-01-13,10,2464.39,2318.39,58
2024-01-14,10,2446.09,2286.09,59
2024-01-15,10,2436.0,2381.0,63
2024-01-16,10,2434.72,2258.72,57
2024-01-17,10,2446.26,2293.26,57
2024-01-18,10,2444.74,2248.74,56
2024-01-19,10,2437.04,2387.04,60
2024-01-20,10,2438.53,2356.53,60
2024-01-21,10,2437.39,2348.39,60
2024-01-22,10,2423.58,2342.58,58
2024-01-23,10,2409.83,2343.83,60
2024-01-24,10,2396.35,2221.35,57
2024-01-25,10,2421.14,2364.14,62
2024-01-26,10,2429.74,2323.74,61
2024-01-27,10,2423.81,2332.81,59
2024-01-28,10,2434.89,2287.89,58
2024-01-29,10,2429.21,2243.21,54
2024-01-30,10,2439.96,2270.96,58
2024-01-31,10,2440.76,2304.76,61
2024-02-01,10,2434.18,2331.18,61
2024-02-02,10,2440.97,2307.97,60
2024-02-03,10,2442.35,2368.35,61
2024-02-04,10,2446.33,2330.33,61
2024-02-05,10,2448.49,2353.49,60
2024-02-06,10,2450.54,2379.54,59
2024-02-07,10,2458.54,2270.54,56
2024-02-08,10,2484.38,2427.38,60
2024-02-09,10,2496.87,2408.87,65
2024-02-10,10,2499.07,2401.07,59
2024-02-11,10,2495.96,2400.96,62
2024-02-12,10,2493.95,2406.95,61
2024-02-13,10,2481.39,2296.39,53
2024-02-14,10,2488.04,2385.04,56
2024-02-15,10,2477.89,2336.89,59
2024-02-16,10,2474.16,2385.16,64
2024-02-17,10,2480.87,2397.87,59
2024-02-18,10,2478.49,2333.49,54
2024-02-19,10,2473.57,2345.57,58
2024-02-20,10,2461.59,2285.59,54
2024-02-21,10,2473.65,2407.65,60
2024-02-22,10,2465.32,2306.32,58
2024-02-23,10,2459.46,2358.46,60
2024-02-24,10,2441.54,2274.54,55
2024-02-25,10,2441.34,2383.34,63
2024-02-26,10,2438.01,2356.01,62
2024-02-27,10,2439.83,2277.83,56
2024-02-28,10,2428.08,2230.08,55
2024-02-29,10,2435.42,2301.42,59
2024-03-01,10,2417.03,2358.03,63
2024-03-02,10,2416.11,2361.11,62
2024-03-03,10,2417.26,2253.26,60
2024-03-04,10,2417.84,2247.84,58
2024-03-05,10,2419.42,2229.42,55
2024-03-06,10,2427.31,2313.31,58
2024-03-07,10,2440.55,2371.55,60
2024-03-08,10,2439.0,2333.0,61
2024-03-09,10,2429.32,2334.32,59
2024-03-10,10,2434.92,2249.92,55
2024-03-11,10,2432.12,2373.12,64
2024-03-12,10,2444.77,2282.77,57
2024-03-13,10,2438.75,2250.75,58
2024-03-14,10,2430.17,2369.17,64
2024-03-15,10,2431.61,2244.61,53
2024-03-16,10,2414.2,2354.2,62
2024-03-17,10,2409.53,2242.53,59
2024-03-18,10,2406.23,2318.23,58
2024-03-19,10,2408.43,2306.43,61
2024-03-20,10,2398.47,2293.47,60
2024-03-21,10,2389.68,2236.68,54
2024-03-22,10,2401.25,2223.25,56
2024-03-23,10,2401.11,2296.11,58
2024-03-24,10,2409.76,2242.76,54
2024-03-25,10,2404.34,2223.34,56
2024-03-26,10,2403.8,2324.8,57
2024-03-27,10,2405.94,2344.94,61
2024-03-28,10,2423.42,2339.42,66
2024-03-29,10,2421.24,2295.24,60
2024-03-30,10,2419.58,2268.58,56
2024-03-31,10,2430.56,2294.56,61
2024-04-01,10,2426.76,2325.76,58
2024-04-02,10,2429.61,2300.61,57
2024-04-03,10,2439.72,2255.72,54
2024-04-04,10,2433.96,2362.96,62
2024-04-05,10,2437.36,2313.36,62
2024-04-06,10,2454.82,2347.82,58
2024-04-07,10,2464.03,2322.03,54
2024-04-08,10,2466.88,2314.88,60
2024-04-09,10,2464.64,2275.64,59
2024-04-10,10,2458.59,2402.59,58
2024-04-11,10,2448.71,2271.71,57
2024-04-12,10,2463.81,2359.81,60
2024-04-13,10,2476.96,2321.96,56
2024-04-14,10,2470.39,2359.39,57
2024-04-15,10,2473.77,2334.77,60
2024-04-16,10,2474.88,2327.88,58
2024-04-17,10,2486.73,2360.73,59
2024-04-18,10,2490.55,2322.55,55
2024-04-19,10,2490.33,2405.33,59
2024-04-20,10,2484.91,2346.91,53
2024-04-21,10,2488.32,2294.32,55
2024-04-22,10,2484.84,2305.84,59
2024-04-23,10,2487.04,2297.04,54
2024-04-24,10,2486.28,2344.28,55
2024-04-25,10,2482.56,2319.56,58
2024-04-26,10,2472.83,2395.83,62
2024-04-27,10,2477.97,2285.97,54
2024-04-28,10,2478.4,2396.4,60
2024-04-29,10,2496.27,2427.27,62
2024-04-30,10,2485.95,2296.95,55
2024-05-01,10,2492.2,2342.2,60
2024-05-02,10,2491.38,2419.38,66
2024-05-03,10,2512.37,2351.37,54
2024-05-04,10,2517.86,2454.86,64
2024-05-05,10,2521.11,2381.11,58
2024-05-06,10,2520.31,2394.31,61
2024-05-07,10,2513.28,2379.28,60
2024-05-08,10,2516.39,2358.39,57
2024-05-09,10,2502.57,2422.57,63
2024-05-10,10,2489.21,2318.21,56
2024-05-11,10,2499.33,2343.33,56
2024-05-12,10,2481.71,2378.71,61
2024-05-13,10,2478.51,2296.51,54
2024-05-14,10,2468.02,2278.02,57
2024-05-15,10,2464.0,2372.0,60
2024-05-16,10,2465.84,2327.84,53
2024-05-17,10,2475.69,2311.69,56
2024-05-18,10,2487.87,2339.87,58
2024-05-19,10,2478.68,2382.68,59
2024-05-20,10,2474.02,2354.02,54
2024-05-21,10,2514.54,2398.54,62
2024-05-22,10,2512.04,2401.04,60
2024-05-23,10,2503.22,2345.22,58
2024-05-24,10,2496.06,2410.06,60
2024-05-25,10,2493.62,2325.62,58
2024-05-26,10,2489.69,2354.69,62
2024-05-27,10,2487.35,2312.35,55
2024-05-28,10,2487.13,2302.13,59
2024-05-29,10,2486.85,2385.85,61
2024-05-30,10,2477.3,2337.3,56
2024-05-31,10,2480.99,2398.99,65
2024-06-01,10,2482.2,2352.2,59
2024-06-02,10,2487.17,2396.17,62
2024-06-03,10,2470.02,2309.02,56
2024-06-04,10,2471.59,2296.59,55
2024-06-05,10,2451.73,2266.73,56
2024-06-06,10,2449.98,2294.98,60
2024-06-07,10,2456.56,2282.56,56
2024-06-08,10,2467.01,2305.01,57
2024-06-09,10,2470.36,2357.36,62
2024-06-10,10,2477.11,2305.11,56
2024-06-11,10,2474.12,2311.12,58
2024-06-12,10,2469.03,2400.03,63
2024-06-13,10,2495.96,2430.96,61
2024-06-14,10,2504.23,2310.23,56
2024-06-15,10,2492.5,2424.5,63
2024-06-16,10,2475.15,2306.15,56
2024-06-17,10,2470.5,2285.5,57
2024-06-18,10,2482.42,2395.42,60
2024-06-19,10,2482.91,2340.91,57
2024-06-20,10,2460.67,2306.67,54
2024-06-21,10,2458.9,2309.9,57
2024-06-22,10,2458.87,2319.87,56
2024-06-23,10,2434.72,2341.72,60
2024-06-24,10,2434.96,2309.96,60
2024-06-25,10,2424.82,2230.82,52
2024-06-26,10,2406.47,2278.47,55
2024-06-27,10,2422.51,2300.51,57
2024-06-28,10,2411.94,2222.94,56
2024-06-29,10,2405.26,2260.26,58
2024-06-30,10,2398.46,2260.46,57
2024-07-01,10,2398.48,2246.48,60
2024-07-02,10,2416.14,2221.14,54
2024-07-03,10,2404.18,2349.18,63
2024-07-04,10,2401.11,2230.11,56
2024-07-05,10,2402.32,2237.32,55
2024-07-06,10,2393.63,2282.63,58
2024-07-07,10,2390.41,2197.41,57
2024-07-08,10,2396.35,2211.35,56
2024-07-09,10,2388.79,2250.79,60
2024-07-10,10,2385.41,2240.41,58
2024-07-11,10,2381.09,2206.09,53
2024-07-12,10,2380.06,2241.06,62
2024-07-13,10,2382.49,2247.49,59
2024-07-14,10,2388.35,2201.35,57
2024-07-15,10,2407.73,2237.73,56
