Order Date,Product_Id,List_Price,Quantity,Visibility,Cart Count,Cumulative Sales,7-Day Moving Avg,Sales Last 7 Days,Trend,Sort Rank,Interaction Score,Stars,Reviews Count
7/4/2023,P049,368,10,3680,2,1756,8.142857143,59,1.571428571,33,6.291701834,4.190791814,689
7/5/2023,P049,368,12,4416,2.4,1768,9.857142857,57,3.857142857,33,72.54688683,3.712516681,214
7/6/2023,P049,368,3,1104,0.6,1771,8.142857143,69,-6.857142857,33,132.6908728,4.008200594,706
7/7/2023,P049,368,2,736,0.4,1773,6.857142857,57,-6.142857143,33,143.6589931,4.011591249,411
7/8/2023,P049,368,19,6992,3.8,1792,6.857142857,48,12.14285714,33,323.2277637,4.106969092,469
7/9/2023,P049,368,0,0,0,1792,6.571428571,48,-6.857142857,33,264.6426395,4.624488236,603
7/10/2023,P049,368,16,5888,3.2,1808,8.857142857,46,9.428571429,33,297.4117521,3.126196631,974
7/11/2023,P049,368,0,0,0,1808,7.428571429,62,-8.857142857,33,108.2899318,4.369562964,428
7/12/2023,P049,368,4,1472,0.8,1812,6.285714286,52,-3.428571429,33,182.4274167,3.947872407,328
7/13/2023,P049,368,1,368,0.2,1813,6,44,-5.285714286,33,161.3557127,3.975883758,978
7/14/2023,P049,368,19,6992,3.8,1832,8.428571429,42,13,33,193.3310322,4.641003617,263
7/15/2023,P049,368,10,3680,2,1842,7.142857143,59,1.571428571,33,62.4355137,3.737716188,156
7/16/2023,P049,368,19,6992,3.8,1861,9.857142857,50,11.85714286,33,110.3273456,3.754789585,337
7/17/2023,P049,368,9,3312,1.8,1870,8.857142857,69,-0.857142857,33,56.13167294,4.266602086,616
7/18/2023,P049,368,2,736,0.4,1872,9.142857143,62,-6.857142857,33,158.7252613,3.245689322,711
7/19/2023,P049,368,5,1840,1,1877,9.285714286,64,-4.142857143,33,1.392788663,3.869359501,183
1/1/2023,P050,452,17,7684,3.4,17,17,,,14,214.4025074,4.943288708,106
1/2/2023,P050,452,0,0,0,17,8.5,17,-2.428571429,14,43.67555717,4.804211729,346
1/3/2023,P050,452,1,452,0.2,18,6,17,-1.428571429,14,4.151556283,3.843161897,661
1/4/2023,P050,452,3,1356,0.6,21,5.25,18,0.428571429,14,67.6004809,3.122338699,573
1/5/2023,P050,452,19,8588,3.8,40,8,21,16,14,172.3680985,3.657217961,355
1/6/2023,P050,452,0,0,0,40,6.666666667,40,-5.714285714,14,77.20466072,4.4095743,685
1/7/2023,P050,452,16,7232,3.2,56,8,40,10.28571429,14,187.6796065,3.775811992,144
1/8/2023,P050,452,7,3164,1.4,63,6.571428571,56,-1,14,83.82886854,4.904103673,98
1/9/2023,P050,452,4,1808,0.8,67,7.142857143,46,-2.571428571,14,8.815499174,4.170622528,743
1/10/2023,P050,452,16,7232,3.2,83,9.285714286,50,8.857142857,14,251.1493415,3.385548408,966
1/11/2023,P050,452,13,5876,2.6,96,10.71428571,65,3.714285714,14,234.4888513,4.319200996,978
1/12/2023,P050,452,13,5876,2.6,109,9.857142857,75,2.285714286,14,150.2221783,4.317729528,619
1/13/2023,P050,452,13,5876,2.6,122,11.71428571,69,3.142857143,14,124.3988137,4.518538568,517
1/14/2023,P050,452,13,5876,2.6,135,11.28571429,82,1.285714286,14,165.4322904,3.753525162,90
1/15/2023,P050,452,13,5876,2.6,148,12.14285714,79,1.714285714,14,200.9827165,3.047771237,113
1/16/2023,P050,452,11,4972,2.2,159,13.14285714,85,-1.142857143,14,216.699874,3.309837872,361
1/17/2023,P050,452,16,7232,3.2,175,13.14285714,92,2.857142857,14,168.3449032,3.158498373,559
1/18/2023,P050,452,8,3616,1.6,183,12.42857143,92,-5.142857143,14,13.63860577,4.446001136,44
1/19/2023,P050,452,8,3616,1.6,191,11.71428571,87,-4.428571429,14,132.3135846,3.55807415,811
1/20/2023,P050,452,9,4068,1.8,200,11.14285714,82,-2.714285714,14,84.28361063,4.867736747,714
1/21/2023,P050,452,12,5424,2.4,212,11,78,0.857142857,14,124.9724093,4.071735365,542
1/22/2023,P050,452,18,8136,3.6,230,11.71428571,77,7,14,91.00253951,4.660332919,937
1/23/2023,P050,452,7,3164,1.4,237,11.14285714,82,-4.714285714,14,292.9156796,3.31042621,366
1/24/2023,P050,452,14,6328,2.8,251,10.85714286,78,2.857142857,14,312.0721651,3.657349951,536
1/25/2023,P050,452,14,6328,2.8,265,11.71428571,76,3.142857143,14,32.03400815,3.775385384,799
1/26/2023,P050,452,5,2260,1,270,11.28571429,82,-6.714285714,14,161.284305,3.115025416,113
1/27/2023,P050,452,13,5876,2.6,283,11.85714286,79,1.714285714,14,13.55918255,3.120430379,156
1/28/2023,P050,452,1,452,0.2,284,10.28571429,83,-10.85714286,14,124.2438428,3.782756587,422
1/29/2023,P050,452,15,6780,3,299,9.857142857,72,4.714285714,14,26.86240482,4.023121814,148
1/30/2023,P050,452,7,3164,1.4,306,9.857142857,69,-2.857142857,14,37.96885028,4.036560735,235
1/31/2023,P050,452,18,8136,3.6,324,10.42857143,69,8.142857143,14,176.5332532,3.61335647,428
2/1/2023,P050,452,18,8136,3.6,342,11,73,7.571428571,14,113.6902673,4.616954065,685
2/2/2023,P050,452,5,2260,1,347,11,77,-6,14,158.1229416,4.911933553,315
2/3/2023,P050,452,14,6328,2.8,361,11.14285714,77,3,14,211.3817239,3.965818482,676
2/4/2023,P050,452,14,6328,2.8,375,13,78,2.857142857,14,119.3557463,3.778060983,565
2/5/2023,P050,452,14,6328,2.8,389,12.85714286,91,1,14,436.3103054,3.029295854,470
2/6/2023,P050,452,9,4068,1.8,398,13.14285714,90,-3.857142857,14,2.957136677,3.45238925,402
2/7/2023,P050,452,5,2260,1,403,11.28571429,92,-8.142857143,14,7.01954341,4.788720378,275
2/8/2023,P050,452,4,1808,0.8,407,9.285714286,79,-7.285714286,14,146.5709985,4.446127467,293
2/9/2023,P050,452,10,4520,2,417,10,65,0.714285714,14,65.03508285,4.864525873,718
2/10/2023,P050,452,0,0,0,417,8,70,-10,14,27.33922036,3.566017796,655
2/11/2023,P050,452,14,6328,2.8,431,8,56,6,14,25.6671793,4.238747857,654
2/12/2023,P050,452,15,6780,3,446,8.142857143,56,7,14,157.3374947,3.736731881,275
2/13/2023,P050,452,15,6780,3,461,9,57,6.857142857,14,36.24238609,3.121053405,129
2/14/2023,P050,452,6,2712,1.2,467,9.142857143,63,-3,14,197.6615999,3.115710742,936
2/15/2023,P050,452,9,4068,1.8,476,9.857142857,64,-0.142857143,14,125.6439757,4.929732023,57
2/16/2023,P050,452,6,2712,1.2,482,9.285714286,69,-3.857142857,14,49.54056557,3.911681067,639
2/17/2023,P050,452,12,5424,2.4,494,11,65,2.714285714,14,415.1752593,4.772725719,95
2/18/2023,P050,452,8,3616,1.6,502,10.14285714,77,-3,14,116.182175,3.275691326,69
2/19/2023,P050,452,11,4972,2.2,513,9.571428571,71,0.857142857,14,34.75288195,3.63613865,647
2/20/2023,P050,452,8,3616,1.6,521,8.571428571,67,-1.571428571,14,76.55271232,3.123602186,379
2/21/2023,P050,452,14,6328,2.8,535,9.714285714,60,5.428571429,14,138.6756848,4.194600283,819
2/22/2023,P050,452,4,1808,0.8,539,9,68,-5.714285714,14,39.89253697,3.911532291,700
2/23/2023,P050,452,15,6780,3,554,10.28571429,63,6,14,191.6660296,3.322197295,365
2/24/2023,P050,452,18,8136,3.6,572,11.14285714,72,7.714285714,14,60.18218256,3.55571833,411
2/25/2023,P050,452,4,1808,0.8,576,10.57142857,78,-7.142857143,14,86.14092491,4.856352392,138
2/26/2023,P050,452,13,5876,2.6,589,10.85714286,74,2.428571429,14,344.310957,3.903647031,640
2/27/2023,P050,452,6,2712,1.2,595,10.57142857,76,-4.857142857,14,166.0298266,4.710186781,29
2/28/2023,P050,452,1,452,0.2,596,8.714285714,74,-9.571428571,14,367.9024042,4.473137451,918
3/1/2023,P050,452,13,5876,2.6,609,10,61,4.285714286,14,180.2005518,4.0160971,182
3/2/2023,P050,452,7,3164,1.4,616,8.857142857,70,-3,14,233.6641763,3.96683488,252
3/3/2023,P050,452,1,452,0.2,617,6.428571429,62,-7.857142857,14,78.39092052,3.764240594,160
3/4/2023,P050,452,3,1356,0.6,620,6.285714286,45,-3.428571429,14,358.2312898,3.278318327,546
3/5/2023,P050,452,15,6780,3,635,6.571428571,44,8.714285714,14,366.0743172,3.624837214,394
3/6/2023,P050,452,15,6780,3,650,7.857142857,46,8.428571429,14,318.4965854,4.531859684,920
3/7/2023,P050,452,17,7684,3.4,667,10.14285714,55,9.142857143,14,384.1939251,4.430495228,993
3/8/2023,P050,452,19,8588,3.8,686,11,71,8.857142857,14,33.72060107,4.220603948,487
3/9/2023,P050,452,9,4068,1.8,695,11.28571429,77,-2,14,76.445306,4.601257104,513
3/10/2023,P050,452,17,7684,3.4,712,13.57142857,79,5.714285714,14,276.8217313,3.026261875,498
3/11/2023,P050,452,15,6780,3,727,15.28571429,95,1.428571429,14,279.6589941,3.937974655,528
3/12/2023,P050,452,12,5424,2.4,739,14.85714286,107,-3.285714286,14,226.1582031,4.742186402,221
3/13/2023,P050,452,0,0,0,739,12.71428571,104,-14.85714286,14,139.4470649,3.115589818,984
3/14/2023,P050,452,5,2260,1,744,11,89,-7.714285714,14,436.6562605,3.581578997,898
3/15/2023,P050,452,19,8588,3.8,763,11,77,8,14,256.8042817,3.77576688,614
3/16/2023,P050,452,7,3164,1.4,770,10.71428571,77,-4,14,204.6397792,3.500135426,542
3/17/2023,P050,452,13,5876,2.6,783,10.14285714,75,2.285714286,14,39.49868421,4.008971027,690
3/18/2023,P050,452,9,4068,1.8,792,9.285714286,71,-1.142857143,14,116.5549489,4.169294118,367
3/19/2023,P050,452,10,4520,2,802,9,65,0.714285714,14,393.5579959,4.814645872,207
3/20/2023,P050,452,12,5424,2.4,814,10.71428571,63,3,14,44.18253639,3.060279386,962
3/21/2023,P050,452,4,1808,0.8,818,10.57142857,75,-6.714285714,14,207.3081288,3.622006973,744
3/22/2023,P050,452,3,1356,0.6,821,8.285714286,74,-7.571428571,14,121.7647769,4.115687345,214
3/23/2023,P050,452,10,4520,2,831,8.714285714,58,1.714285714,14,143.0614973,3.122228725,510
3/24/2023,P050,452,16,7232,3.2,847,9.142857143,61,7.285714286,14,54.06744945,4.673357948,32
3/25/2023,P050,452,10,4520,2,857,9.285714286,64,0.857142857,14,187.8989928,3.791226572,631
3/26/2023,P050,452,9,4068,1.8,866,9.142857143,65,-0.285714286,14,3.324370013,3.145623984,776
3/27/2023,P050,452,18,8136,3.6,884,10,64,8.857142857,14,64.00888571,4.294272764,47
3/28/2023,P050,452,5,2260,1,889,10.14285714,70,-5,14,152.5140192,4.8607548,291
3/29/2023,P050,452,16,7232,3.2,905,12,71,5.857142857,14,16.25562455,4.272735511,252
3/30/2023,P050,452,19,8588,3.8,924,13.28571429,84,7,14,120.4431519,4.053457889,928
3/31/2023,P050,452,8,3616,1.6,932,12.14285714,93,-5.285714286,14,92.10891372,4.361019134,437
4/1/2023,P050,452,16,7232,3.2,948,13,85,3.857142857,14,15.88176718,4.728813853,559
4/2/2023,P050,452,6,2712,1.2,954,12.57142857,91,-7,14,249.1184787,4.968104158,326
4/3/2023,P050,452,13,5876,2.6,967,11.85714286,88,0.428571429,14,6.108207299,3.155824317,88
4/4/2023,P050,452,11,4972,2.2,978,12.71428571,83,-0.857142857,14,174.2902321,4.502560648,702
4/5/2023,P050,452,10,4520,2,988,11.85714286,89,-2.714285714,14,33.40459561,3.963467056,845
4/6/2023,P050,452,0,0,0,988,9.142857143,83,-11.85714286,14,252.3264071,4.420543708,933
4/7/2023,P050,452,17,7684,3.4,1005,10.42857143,64,7.857142857,14,281.2040113,3.067535871,884
4/8/2023,P050,452,5,2260,1,1010,8.857142857,73,-5.428571429,14,1.103025567,3.645447855,711
4/9/2023,P050,452,18,8136,3.6,1028,10.57142857,62,9.142857143,14,89.16266159,4.002233098,356
4/10/2023,P050,452,6,2712,1.2,1034,9.571428571,74,-4.571428571,14,124.0487154,4.557539275,86
4/11/2023,P050,452,6,2712,1.2,1040,8.857142857,67,-3.571428571,14,99.36493686,4.695013653,597
4/12/2023,P050,452,7,3164,1.4,1047,8.428571429,62,-1.857142857,14,302.0019279,3.070384931,342
4/13/2023,P050,452,7,3164,1.4,1054,9.428571429,59,-1.428571429,14,215.244038,4.776931118,326
4/14/2023,P050,452,15,6780,3,1069,9.142857143,66,5.571428571,14,50.57384602,4.91295005,224
4/15/2023,P050,452,18,8136,3.6,1087,11,64,8.857142857,14,104.5960368,4.208632071,230
4/16/2023,P050,452,3,1356,0.6,1090,8.857142857,77,-8,14,192.2177942,4.658626471,626
4/17/2023,P050,452,11,4972,2.2,1101,9.571428571,62,2.142857143,14,135.1836142,4.016869175,568
4/18/2023,P050,452,5,2260,1,1106,9.428571429,67,-4.571428571,14,198.5491707,4.357105707,760
4/19/2023,P050,452,13,5876,2.6,1119,10.28571429,66,3.571428571,14,118.1456688,4.486773847,98
4/20/2023,P050,452,14,6328,2.8,1133,11.28571429,72,3.714285714,14,327.713121,4.411534357,564
4/21/2023,P050,452,11,4972,2.2,1144,10.71428571,79,-0.285714286,14,46.84970146,3.367182141,286
4/22/2023,P050,452,2,904,0.4,1146,8.428571429,75,-8.714285714,14,33.53556881,3.764049275,830
4/23/2023,P050,452,4,1808,0.8,1150,8.571428571,59,-4.428571429,14,285.7260005,4.921031157,342
4/24/2023,P050,452,6,2712,1.2,1156,7.857142857,60,-2.571428571,14,95.16854245,4.474500601,779
4/25/2023,P050,452,12,5424,2.4,1168,8.857142857,55,4.142857143,14,387.6135653,4.322096761,937
4/26/2023,P050,452,7,3164,1.4,1175,8,62,-1.857142857,14,281.9505721,4.512702279,458
4/27/2023,P050,452,6,2712,1.2,1181,6.857142857,56,-2,14,261.7376984,3.386009409,395
4/28/2023,P050,452,18,8136,3.6,1199,7.857142857,48,11.14285714,14,237.3469301,4.282528554,327
4/29/2023,P050,452,9,4068,1.8,1208,8.857142857,55,1.142857143,14,60.80926657,4.857916576,27
4/30/2023,P050,452,13,5876,2.6,1221,10.14285714,62,4.142857143,14,384.7428777,4.633971975,944
5/1/2023,P050,452,2,904,0.4,1223,9.571428571,71,-8.142857143,14,171.6917822,4.835623873,89
5/2/2023,P050,452,5,2260,1,1228,8.571428571,67,-4.571428571,14,157.7556877,3.867946736,166
5/3/2023,P050,452,6,2712,1.2,1234,8.428571429,60,-2.571428571,14,128.5751909,4.34077706,332
5/4/2023,P050,452,11,4972,2.2,1245,9.142857143,59,2.571428571,14,32.82795567,3.179920381,928
5/5/2023,P050,452,19,8588,3.8,1264,9.285714286,64,9.857142857,14,297.2135646,4.267934096,969
5/6/2023,P050,452,18,8136,3.6,1282,10.57142857,65,8.714285714,14,48.11413049,3.470142466,492
5/7/2023,P050,452,5,2260,1,1287,9.428571429,74,-5.571428571,14,206.199788,4.486021167,296
5/8/2023,P050,452,5,2260,1,1292,9.857142857,66,-4.428571429,14,111.8263773,4.604081815,918
5/9/2023,P050,452,19,8588,3.8,1311,11.85714286,69,9.142857143,14,65.53249584,4.665312453,581
5/10/2023,P050,452,8,3616,1.6,1319,12.14285714,83,-3.857142857,14,4.276696524,4.453292055,195
5/11/2023,P050,452,16,7232,3.2,1335,12.85714286,85,3.857142857,14,44.15283618,4.956298534,742
5/12/2023,P050,452,7,3164,1.4,1342,11.14285714,90,-5.857142857,14,284.7584964,3.816194225,216
5/13/2023,P050,452,0,0,0,1342,8.571428571,78,-11.14285714,14,77.93378382,4.207738006,337
5/14/2023,P050,452,15,6780,3,1357,10,60,6.428571429,14,413.2202147,4.105396033,940
5/15/2023,P050,452,17,7684,3.4,1374,11.71428571,70,7,14,362.891599,4.652947316,230
5/16/2023,P050,452,3,1356,0.6,1377,9.428571429,82,-8.714285714,14,122.1820004,4.220618237,488
5/17/2023,P050,452,9,4068,1.8,1386,9.571428571,66,-0.428571429,14,11.22410348,4.307801429,879
5/18/2023,P050,452,18,8136,3.6,1404,9.857142857,67,8.428571429,14,208.1440096,3.715481344,516
5/19/2023,P050,452,13,5876,2.6,1417,10.71428571,69,3.142857143,14,43.57818794,3.328589518,901
5/20/2023,P050,452,3,1356,0.6,1420,11.14285714,75,-7.714285714,14,144.2814523,4.489732599,50
5/21/2023,P050,452,16,7232,3.2,1436,11.28571429,78,4.857142857,14,171.795855,4.944164849,705
5/22/2023,P050,452,8,3616,1.6,1444,10,79,-3.285714286,14,4.55534388,4.416278272,458
5/23/2023,P050,452,5,2260,1,1449,10.28571429,70,-5,14,57.23020581,4.33224497,843
5/24/2023,P050,452,11,4972,2.2,1460,10.57142857,72,0.714285714,14,95.96131063,3.742550281,843
5/25/2023,P050,452,17,7684,3.4,1477,10.42857143,74,6.428571429,14,339.0543993,3.244097002,957
5/26/2023,P050,452,6,2712,1.2,1483,9.428571429,73,-4.428571429,14,10.67515957,4.398488976,984
5/27/2023,P050,452,7,3164,1.4,1490,10,66,-2.428571429,14,59.43243051,3.52886938,908
5/28/2023,P050,452,8,3616,1.6,1498,8.857142857,70,-2,14,299.7566584,4.667259199,266
5/29/2023,P050,452,3,1356,0.6,1501,8.142857143,62,-5.857142857,14,377.5804969,3.519941932,822
5/30/2023,P050,452,15,6780,3,1516,9.571428571,57,6.857142857,14,163.6491562,4.616725639,412
5/31/2023,P050,452,12,5424,2.4,1528,9.714285714,67,2.428571429,14,101.3718348,3.894843145,330
6/1/2023,P050,452,14,6328,2.8,1542,9.285714286,68,4.285714286,14,6.135096471,3.073889372,762
6/2/2023,P050,452,11,4972,2.2,1553,10,65,1.714285714,14,221.4881039,3.857462939,489
6/3/2023,P050,452,18,8136,3.6,1571,11.57142857,70,8,14,445.0247476,3.34870592,908
6/4/2023,P050,452,7,3164,1.4,1578,11.42857143,81,-4.571428571,14,179.0304543,3.987558584,33
6/5/2023,P050,452,16,7232,3.2,1594,13.28571429,80,4.571428571,14,82.60747173,3.460823141,553
6/6/2023,P050,452,12,5424,2.4,1606,12.85714286,93,-1.285714286,14,275.8058898,4.434518787,186
6/7/2023,P050,452,1,452,0.2,1607,11.28571429,90,-11.85714286,14,257.734152,4.828384155,668
6/8/2023,P050,452,4,1808,0.8,1611,9.857142857,79,-7.285714286,14,229.0724537,4.088875033,85
6/9/2023,P050,452,17,7684,3.4,1628,10.71428571,69,7.142857143,14,259.5408412,3.665967361,141
6/10/2023,P050,452,10,4520,2,1638,9.571428571,75,-0.714285714,14,127.1059154,3.988043511,679
6/11/2023,P050,452,5,2260,1,1643,9.285714286,67,-4.571428571,14,132.6049821,3.599779277,305
6/12/2023,P050,452,14,6328,2.8,1657,9,65,4.714285714,14,243.5735501,4.827355788,728
6/13/2023,P050,452,11,4972,2.2,1668,8.857142857,63,2,14,168.5510748,4.213801577,11
6/14/2023,P050,452,17,7684,3.4,1685,11.14285714,62,8.142857143,14,16.19766653,3.429822539,78
6/15/2023,P050,452,8,3616,1.6,1693,11.71428571,78,-3.142857143,14,288.8978317,3.235062219,964
6/16/2023,P050,452,1,452,0.2,1694,9.428571429,82,-10.71428571,14,116.3748886,4.137846122,527
6/17/2023,P050,452,3,1356,0.6,1697,8.428571429,66,-6.428571429,14,111.0443335,3.177920868,411
6/18/2023,P050,452,10,4520,2,1707,9.142857143,59,1.571428571,14,35.99667487,3.734126884,947
6/19/2023,P050,452,3,1356,0.6,1710,7.571428571,64,-6.142857143,14,197.8747915,3.237236549,428
6/20/2023,P050,452,7,3164,1.4,1717,7,53,-0.571428571,14,179.6560934,3.11147036,665
6/21/2023,P050,452,7,3164,1.4,1724,5.571428571,49,0,14,206.9330942,4.056153093,584
6/22/2023,P050,452,12,5424,2.4,1736,6.142857143,39,6.428571429,14,48.14034217,3.846101161,238
6/23/2023,P050,452,5,2260,1,1741,6.714285714,43,-1.142857143,14,48.59015137,4.863059928,123
6/24/2023,P050,452,18,8136,3.6,1759,8.857142857,47,11.28571429,14,41.21705441,3.766311618,347
6/25/2023,P050,452,12,5424,2.4,1771,9.142857143,62,3.142857143,14,271.7611312,3.835561628,176
6/26/2023,P050,452,4,1808,0.8,1775,9.285714286,64,-5.142857143,14,225.0658046,4.442247038,820
6/27/2023,P050,452,4,1808,0.8,1779,8.857142857,65,-5.285714286,14,52.5578135,3.720542771,779
6/28/2023,P050,452,6,2712,1.2,1785,8.714285714,62,-2.857142857,14,26.9858493,3.266879545,344
6/29/2023,P050,452,0,0,0,1785,7,61,-8.714285714,14,67.17288131,4.430206357,176
6/30/2023,P050,452,15,6780,3,1800,8.428571429,49,8,14,93.41894711,4.408533696,994
7/1/2023,P050,452,10,4520,2,1810,7.285714286,59,1.571428571,14,188.0585029,4.956881661,825
7/2/2023,P050,452,1,452,0.2,1811,5.714285714,51,-6.285714286,14,183.6216017,3.233814129,878
7/3/2023,P050,452,7,3164,1.4,1818,6.142857143,40,1.285714286,14,64.35631054,4.449182388,475
7/4/2023,P050,452,4,1808,0.8,1822,6.142857143,43,-2.142857143,14,66.6990261,3.840131198,258
7/5/2023,P050,452,8,3616,1.6,1830,6.428571429,43,1.857142857,14,219.7537422,3.352533694,783
7/6/2023,P050,452,9,4068,1.8,1839,7.714285714,45,2.571428571,14,10.56236323,4.397237327,682
7/7/2023,P050,452,19,8588,3.8,1858,8.285714286,54,11.28571429,14,56.0284398,4.227298393,822
7/8/2023,P050,452,5,2260,1,1863,7.571428571,58,-3.285714286,14,285.0443696,3.530465908,864
7/9/2023,P050,452,10,4520,2,1873,8.857142857,53,2.428571429,14,353.8474708,4.534878625,698
7/10/2023,P050,452,11,4972,2.2,1884,9.428571429,62,2.142857143,14,298.0326582,3.116447756,557
7/11/2023,P050,452,2,904,0.4,1886,9.142857143,66,-7.428571429,14,97.61460129,3.484315999,793
7/12/2023,P050,452,11,4972,2.2,1897,9.571428571,64,1.857142857,14,284.231493,3.867985389,526
7/13/2023,P050,452,0,0,0,1897,8.285714286,67,-9.571428571,14,104.0559684,3.054077667,154
7/14/2023,P050,452,11,4972,2.2,1908,7.142857143,58,2.714285714,14,133.3599386,3.225130374,903
7/15/2023,P050,452,11,4972,2.2,1919,8,50,3.857142857,14,278.9230724,3.590346551,887
7/16/2023,P050,452,11,4972,2.2,1930,8.142857143,56,3,14,175.9740296,4.163701768,388
7/17/2023,P050,452,7,3164,1.4,1937,7.571428571,57,-1.142857143,14,17.78706154,4.526134531,630
7/18/2023,P050,452,14,6328,2.8,1951,9.285714286,53,6.428571429,14,371.8064872,3.390751779,544
7/19/2023,P050,452,13,5876,2.6,1964,9.571428571,65,3.714285714,14,210.4876069,4.868593798,730
1/1/2023,P051,106,9,954,1.8,9,9,,,90,316.0627216,3.37615981,340
1/2/2023,P051,106,16,1696,3.2,25,12.5,9,14.71428571,90,159.5969149,3.168253008,558
1/3/2023,P051,106,4,424,0.8,29,9.666666667,25,0.428571429,90,226.5578845,3.974988421,910
1/4/2023,P051,106,4,424,0.8,33,8.25,29,-0.142857143,90,103.4781714,4.618814598,145
1/5/2023,P051,106,0,0,0,33,6.6,33,-4.714285714,90,87.8220161,4.338147063,237
1/6/2023,P051,106,1,106,0.2,34,5.666666667,33,-3.714285714,90,339.0785063,3.688491799,29
1/7/2023,P051,106,7,742,1.4,41,5.857142857,34,2.142857143,90,348.4580323,4.296963994,198
1/8/2023,P051,106,8,848,1.6,49,5.714285714,41,2.142857143,90,98.86359155,3.243203688,279
1/9/2023,P051,106,15,1590,3,64,5.571428571,40,9.285714286,90,100.4966938,3.103736179,594
1/10/2023,P051,106,1,106,0.2,65,5.142857143,39,-4.571428571,90,211.1864626,3.573537921,167
1/11/2023,P051,106,14,1484,2.8,79,6.571428571,36,8.857142857,90,242.9396677,4.584934001,328
1/12/2023,P051,106,6,636,1.2,85,7.428571429,46,-0.571428571,90,72.12955026,4.542183444,682
1/13/2023,P051,106,11,1166,2.2,96,8.857142857,52,3.571428571,90,346.6330442,4.593410997,557
1/14/2023,P051,106,7,742,1.4,103,8.857142857,62,-1.857142857,90,83.77980619,3.86075555,251
1/15/2023,P051,106,14,1484,2.8,117,9.714285714,62,5.142857143,90,401.408017,4.783870518,180
1/16/2023,P051,106,3,318,0.6,120,8,68,-6.714285714,90,54.60026282,4.18467296,174
1/17/2023,P051,106,12,1272,2.4,132,9.571428571,56,4,90,369.691398,3.911481673,96
1/18/2023,P051,106,13,1378,2.6,145,9.428571429,67,3.428571429,90,88.12256419,4.078128212,762
1/19/2023,P051,106,1,106,0.2,146,8.714285714,66,-8.428571429,90,54.97016168,4.39172726,965
1/20/2023,P051,106,3,318,0.6,149,7.571428571,61,-5.714285714,90,87.82829201,3.831774799,79
1/21/2023,P051,106,14,1484,2.8,163,8.571428571,53,6.428571429,90,107.6881478,3.693479082,968
1/22/2023,P051,106,14,1484,2.8,177,8.571428571,60,5.428571429,90,43.71356743,4.710331046,492
1/23/2023,P051,106,19,2014,3.8,196,10.85714286,60,10.42857143,90,325.4726034,3.696640755,473
1/24/2023,P051,106,15,1590,3,211,11.28571429,76,4.142857143,90,109.0155608,3.749682133,561
1/25/2023,P051,106,5,530,1,216,10.14285714,79,-6.285714286,90,229.7109782,3.570797323,695
1/26/2023,P051,106,16,1696,3.2,232,12.28571429,71,5.857142857,90,206.1859096,3.499995495,776
1/27/2023,P051,106,15,1590,3,247,14,86,2.714285714,90,62.16467421,3.285428969,475
1/28/2023,P051,106,17,1802,3.4,264,14.42857143,98,3,90,278.6314223,3.64081765,371
1/29/2023,P051,106,14,1484,2.8,278,14.42857143,101,-0.428571429,90,24.27621344,3.694941901,178
1/30/2023,P051,106,5,530,1,283,12.42857143,101,-9.428571429,90,269.9005112,4.801644654,800
1/31/2023,P051,106,17,1802,3.4,300,12.71428571,87,4.571428571,90,71.65928936,3.677194708,197
2/1/2023,P051,106,10,1060,2,310,13.42857143,89,-2.714285714,90,39.66173571,4.154982242,168
2/2/2023,P051,106,10,1060,2,320,12.57142857,94,-3.428571429,90,154.8424719,3.270446236,294
2/3/2023,P051,106,11,1166,2.2,331,12,88,-1.571428571,90,79.07110769,3.532517361,738
2/4/2023,P051,106,18,1908,3.6,349,12.14285714,84,6,90,185.3924501,3.763903398,466
2/5/2023,P051,106,10,1060,2,359,11.57142857,85,-2.142857143,90,291.9328452,3.500210535,812
2/6/2023,P051,106,13,1378,2.6,372,12.71428571,81,1.428571429,90,78.44498829,4.750911604,527
2/7/2023,P051,106,2,212,0.4,374,10.57142857,89,-10.71428571,90,259.8873141,4.106516199,400
2/8/2023,P051,106,1,106,0.2,375,9.285714286,74,-9.571428571,90,160.7924411,4.989340723,748
2/9/2023,P051,106,6,636,1.2,381,8.714285714,65,-3.285714286,90,411.1128931,3.057009598,517
2/10/2023,P051,106,18,1908,3.6,399,9.714285714,61,9.285714286,90,189.7037169,4.822602669,328
2/11/2023,P051,106,10,1060,2,409,8.571428571,68,0.285714286,90,78.64214758,4.327555879,761
2/12/2023,P051,106,9,954,1.8,418,8.428571429,60,0.428571429,90,364.8591151,4.786217753,768
2/13/2023,P051,106,3,318,0.6,421,7,59,-5.428571429,90,108.8107663,3.141855024,706
2/14/2023,P051,106,19,2014,3.8,440,9.428571429,49,12,90,304.0873092,4.222539569,279
2/15/2023,P051,106,17,1802,3.4,457,11.71428571,66,7.571428571,90,74.71342413,4.127432449,970
2/16/2023,P051,106,2,212,0.4,459,11.14285714,82,-9.714285714,90,108.9173953,3.522290667,809
2/17/2023,P051,106,3,318,0.6,462,9,78,-8.142857143,90,326.7772366,4.271153075,696
2/18/2023,P051,106,4,424,0.8,466,8.142857143,63,-5,90,103.9772259,4.549365136,827
2/19/2023,P051,106,0,0,0,466,6.857142857,57,-8.142857143,90,109.4301222,4.609867384,720
2/20/2023,P051,106,5,530,1,471,7.142857143,48,-1.857142857,90,160.4502937,4.77038351,748
