Order Date,Product_Id,Quantity,Visibility,Cart Count,Cumulative Sales,7-Day Moving Avg,Sales Last 7 Days,Trend,Sort Rank,Interaction Score,Stars,Reviews Count,Base_Price,Market_Price,avg_PED,Elasticity_Type
2023-06-19,P041,16,2448,3.2,1626,10.0,60.0,7.428571429,79.0,290.050307,4.897266206,867,918,1785.2,13.966150892561148,
2023-06-20,P041,17,2601,3.4,1643,11.71428571,70.0,7.0,79.0,359.8845456,4.6410258,575,918,1785.2,13.966150892561148,
2023-06-21,P041,7,1071,1.4,1650,10.42857143,82.0,-4.714285714,79.0,213.3472372,3.958570209,666,918,1601.6,13.966150892561148,Elastic
2023-06-22,P041,15,2295,3.0,1665,11.85714286,73.0,4.571428571,79.0,345.8269805,4.29193451,519,918,1693.4,13.966150892561148,Elastic
2023-06-23,P041,18,2754,3.6,1683,12.14285714,83.0,6.142857143,79.0,129.3322859,3.660628774,931,918,1785.2,13.966150892561148,Elastic
2023-06-24,P041,11,1683,2.2,1694,12.0,85.0,-1.142857143,79.0,18.77369031,4.818040973,343,918,1693.4,13.966150892561148,Elastic
2023-06-25,P041,8,1224,1.6,1702,13.14285714,84.0,-4.0,79.0,375.6763299,3.673650735,617,918,1601.6,13.966150892561148,Elastic
2023-06-26,P041,1,153,0.2,1703,11.0,92.0,-12.14285714,79.0,305.8912647,3.818393936,47,918,1509.8,13.966150892561148,Elastic
2023-06-27,P041,5,765,1.0,1708,9.285714286,77.0,-6.0,79.0,59.78634493,4.984553318,112,918,1509.8,13.966150892561148,
2023-06-28,P041,5,765,1.0,1713,9.0,65.0,-4.285714286,79.0,372.811863,4.139567579,94,918,1509.8,13.966150892561148,
2023-06-29,P041,6,918,1.2,1719,7.714285714,63.0,-3.0,79.0,206.4999598,4.274232898,597,918,1601.6,13.966150892561148,Elastic
2023-06-30,P041,9,1377,1.8,1728,6.428571429,54.0,1.285714286,79.0,279.1742723,3.259803389,603,918,1601.6,13.966150892561148,
2023-07-01,P041,12,1836,2.4,1740,6.571428571,45.0,5.571428571,79.0,23.85449255,4.332231476,579,918,1693.4,13.966150892561148,Elastic
2023-07-02,P041,9,1377,1.8,1749,6.714285714,46.0,2.428571429,79.0,124.2853344,3.498181111,24,918,1601.6,13.966150892561148,Elastic
2023-07-03,P041,7,1071,1.4,1756,7.571428571,47.0,0.285714286,79.0,102.254799,3.472992959,869,918,1601.6,13.966150892561148,
2023-07-04,P041,6,918,1.2,1762,7.714285714,53.0,-1.571428571,79.0,47.657222,4.609518797,892,918,1601.6,13.966150892561148,
2023-07-05,P041,5,765,1.0,1767,7.714285714,54.0,-2.714285714,79.0,143.4477078,3.515466156,907,918,1509.8,13.966150892561148,Elastic
2023-07-06,P041,5,765,1.0,1772,7.571428571,54.0,-2.714285714,79.0,32.11608753,3.039646087,640,918,1509.8,13.966150892561148,
2023-07-07,P041,3,459,0.6,1775,6.714285714,53.0,-4.571428571,79.0,90.83257616,3.211186131,641,918,1509.8,13.966150892561148,
2023-07-08,P041,17,2601,3.4,1792,7.428571429,47.0,10.28571429,79.0,171.3706941,3.370838056,573,918,1785.2,13.966150892561148,Elastic
2023-07-09,P041,10,1530,2.0,1802,7.571428571,52.0,2.571428571,79.0,45.18976119,3.571350377,655,918,1601.6,13.966150892561148,Elastic
2023-07-10,P041,7,1071,1.4,1809,7.571428571,53.0,-0.571428571,79.0,102.2115058,4.78265392,184,918,1601.6,13.966150892561148,
2023-07-11,P041,4,612,0.8,1813,7.285714286,53.0,-3.571428571,79.0,3.313378597,4.418993481,721,918,1509.8,13.966150892561148,Elastic
2023-07-12,P041,13,1989,2.6,1826,8.428571429,51.0,5.714285714,79.0,162.6236706,4.159979447,565,918,1693.4,13.966150892561148,Elastic
2023-07-13,P041,9,1377,1.8,1835,9.0,59.0,0.571428571,79.0,90.65873733,4.069349416,340,918,1601.6,13.966150892561148,Elastic
2023-07-14,P041,16,2448,3.2,1851,10.85714286,63.0,7.0,79.0,21.94893817,4.717783284,982,918,1785.2,13.966150892561148,Elastic
2023-07-15,P041,19,2907,3.8,1870,11.14285714,76.0,8.142857143,79.0,13.59727152,3.706686793,60,918,1785.2,13.966150892561148,
2023-07-16,P041,14,2142,2.8,1884,11.71428571,78.0,2.857142857,79.0,171.5208488,3.11002743,593,918,1693.4,13.966150892561148,Elastic
2023-07-17,P041,3,459,0.6,1887,11.14285714,82.0,-8.714285714,79.0,75.94370671,3.127342666,365,918,1509.8,13.966150892561148,Elastic
2023-07-18,P041,10,1530,2.0,1897,12.0,78.0,-1.142857143,79.0,22.4530511,3.423512187,621,918,1601.6,13.966150892561148,Elastic
2023-07-19,P041,17,2601,3.4,1914,12.57142857,84.0,5.0,79.0,375.7130504,3.812196683,108,918,1785.2,13.966150892561148,Elastic
2023-01-01,P042,3,558,0.6,3,3.0,65.85386935,0.141701364,75.5,283.0438409,4.256342292,64,1116,1727.6,14.941795230610792,
2023-01-02,P042,19,3534,3.8,22,11.0,3.0,18.57142857,75.5,165.0089815,4.755071154,927,1116,2062.4,14.941795230610792,Elastic
2023-01-03,P042,5,930,1.0,27,9.0,22.0,1.857142857,75.5,230.4992328,4.522216884,258,1116,1727.6,14.941795230610792,Elastic
2023-01-04,P042,17,3162,3.4,44,11.0,27.0,13.14285714,75.5,29.0700451,3.819385812,189,1116,2062.4,14.941795230610792,Elastic
2023-01-05,P042,18,3348,3.6,62,12.4,44.0,11.71428571,75.5,421.7323186,3.919134618,394,1116,2062.4,14.941795230610792,
2023-01-06,P042,0,0,0.0,62,10.33333333,62.0,-8.857142857,75.5,26.86165848,3.087530165,779,1116,1727.6,14.941795230610792,Elastic
2023-01-07,P042,14,2604,2.8,76,10.85714286,62.0,5.142857143,75.5,292.1880598,4.686711551,842,1116,1950.8,14.941795230610792,
2023-01-08,P042,12,2232,2.4,88,12.14285714,76.0,1.142857143,75.5,8.077154265,3.415607749,104,1116,1950.8,14.941795230610792,
2023-01-09,P042,4,744,0.8,92,10.0,85.0,-8.142857143,75.5,47.71379316,3.806573968,192,1116,1727.6,14.941795230610792,Elastic
2023-01-10,P042,4,744,0.8,96,9.857142857,70.0,-6.0,75.5,124.6866739,3.67723936,517,1116,1727.6,14.941795230610792,
2023-01-11,P042,10,1860,2.0,106,8.857142857,69.0,0.142857143,75.5,415.8769383,3.845460332,554,1116,1839.2,14.941795230610792,Elastic
2023-01-12,P042,17,3162,3.4,123,8.714285714,62.0,8.142857143,75.5,170.4737504,3.136688306,596,1116,2062.4,14.941795230610792,Elastic
2023-01-13,P042,19,3534,3.8,142,11.42857143,61.0,10.28571429,75.5,251.299121,3.211267725,134,1116,2062.4,14.941795230610792,
2023-01-14,P042,5,930,1.0,147,10.14285714,80.0,-6.428571429,75.5,63.11448106,3.161796422,659,1116,1727.6,14.941795230610792,Elastic
2023-01-15,P042,15,2790,3.0,162,10.57142857,71.0,4.857142857,75.5,181.5804453,3.751734175,822,1116,1950.8,14.941795230610792,Elastic
2023-01-16,P042,3,558,0.6,165,10.42857143,74.0,-7.571428571,75.5,18.15975363,3.969091765,997,1116,1727.6,14.941795230610792,Elastic
2023-01-17,P042,13,2418,2.6,178,11.71428571,73.0,2.571428571,75.5,353.7466408,4.729888779,403,1116,1950.8,14.941795230610792,Elastic
2023-01-18,P042,12,2232,2.4,190,12.0,82.0,0.285714286,75.5,152.1257449,3.029432668,550,1116,1950.8,14.941795230610792,
2023-01-19,P042,12,2232,2.4,202,11.28571429,84.0,0.0,75.5,103.1856408,3.185740567,318,1116,1950.8,14.941795230610792,
2023-01-20,P042,18,3348,3.6,220,11.14285714,79.0,6.714285714,75.5,59.54916939,4.930136843,262,1116,2062.4,14.941795230610792,Elastic
2023-01-21,P042,5,930,1.0,225,11.14285714,78.0,-6.142857143,75.5,189.2741027,3.242010067,139,1116,1727.6,14.941795230610792,Elastic
2023-01-22,P042,4,744,0.8,229,9.571428571,78.0,-7.142857143,75.5,405.3099357,4.858318584,699,1116,1727.6,14.941795230610792,
2023-01-23,P042,13,2418,2.6,242,11.0,67.0,3.428571429,75.5,44.09821191,4.054058327,12,1116,1950.8,14.941795230610792,Elastic
2023-01-24,P042,15,2790,3.0,257,11.28571429,77.0,4.0,75.5,107.1667545,3.264245048,817,1116,1950.8,14.941795230610792,
2023-01-25,P042,15,2790,3.0,272,11.71428571,79.0,3.714285714,75.5,226.5302918,3.243479771,895,1116,1950.8,14.941795230610792,
2023-01-26,P042,1,186,0.2,273,10.14285714,82.0,-10.71428571,75.5,30.44994334,3.316391675,93,1116,1727.6,14.941795230610792,Elastic
2023-01-27,P042,18,3348,3.6,291,10.14285714,71.0,7.857142857,75.5,236.8798445,3.988608849,858,1116,2062.4,14.941795230610792,Elastic
2023-01-28,P042,0,0,0.0,291,9.428571429,71.0,-10.14285714,75.5,133.2198078,3.647929162,354,1116,1727.6,14.941795230610792,Elastic
2023-01-29,P042,19,3534,3.8,310,11.57142857,66.0,9.571428571,75.5,28.48237005,3.430543252,640,1116,2062.4,14.941795230610792,
2023-01-30,P042,8,1488,1.6,318,10.85714286,81.0,-3.571428571,75.5,214.8427189,3.126515889,891,1116,1839.2,14.941795230610792,Elastic
2023-01-31,P042,6,1116,1.2,324,9.571428571,76.0,-4.857142857,75.5,70.06486225,3.328928555,792,1116,1839.2,14.941795230610792,
2023-02-01,P042,16,2976,3.2,340,9.714285714,67.0,6.428571429,75.5,66.9567371,3.016738949,97,1116,2062.4,14.941795230610792,Elastic
2023-02-02,P042,5,930,1.0,345,10.28571429,68.0,-4.714285714,75.5,107.3153618,4.280222322,963,1116,1727.6,14.941795230610792,Elastic
2023-02-03,P042,11,2046,2.2,356,9.285714286,72.0,0.714285714,75.5,135.5948231,4.820608769,731,1116,1950.8,14.941795230610792,Elastic
2023-02-04,P042,9,1674,1.8,365,10.57142857,65.0,-0.285714286,75.5,283.7117083,3.954399101,677,1116,1839.2,14.941795230610792,Elastic
2023-02-05,P042,4,744,0.8,369,8.428571429,74.0,-6.571428571,75.5,1.117814836,3.709276519,739,1116,1727.6,14.941795230610792,Elastic
2023-02-06,P042,11,2046,2.2,380,8.857142857,59.0,2.571428571,75.5,83.08802908,3.63391123,433,1116,1950.8,14.941795230610792,Elastic
2023-02-07,P042,0,0,0.0,380,8.0,62.0,-8.857142857,75.5,3.32739954,4.343410433,422,1116,1727.6,14.941795230610792,Elastic
2023-02-08,P042,12,2232,2.4,392,7.428571429,56.0,4.0,75.5,31.61322007,4.273492326,441,1116,1950.8,14.941795230610792,
2023-02-09,P042,11,2046,2.2,403,8.285714286,52.0,3.571428571,75.5,290.4482271,3.057346437,408,1116,1950.8,14.941795230610792,
2023-02-10,P042,6,1116,1.2,409,7.571428571,58.0,-2.285714286,75.5,388.8798622,3.296818108,103,1116,1839.2,14.941795230610792,Elastic
2023-02-11,P042,11,2046,2.2,420,7.857142857,53.0,3.428571429,75.5,364.2817859,4.880713429,48,1116,1950.8,14.941795230610792,Elastic
2023-02-12,P042,15,2790,3.0,435,9.428571429,55.0,7.142857143,75.5,108.6263986,4.435473587,441,1116,1950.8,14.941795230610792,
2023-02-13,P042,6,1116,1.2,441,8.714285714,66.0,-3.428571429,75.5,42.10674975,3.797064984,507,1116,1839.2,14.941795230610792,Elastic
2023-02-14,P042,6,1116,1.2,447,9.571428571,61.0,-2.714285714,75.5,261.4174306,4.993215554,927,1116,1839.2,14.941795230610792,
2023-02-15,P042,3,558,0.6,450,8.285714286,67.0,-6.571428571,75.5,263.9193666,3.270964989,422,1116,1727.6,14.941795230610792,Elastic
2023-02-16,P042,8,1488,1.6,458,7.857142857,58.0,-0.285714286,75.5,267.084997,4.375418505,449,1116,1839.2,14.941795230610792,Elastic
2023-02-17,P042,9,1674,1.8,467,8.285714286,55.0,1.142857143,75.5,172.3601413,3.598539295,962,1116,1839.2,14.941795230610792,
2023-02-18,P042,1,186,0.2,468,6.857142857,58.0,-7.285714286,75.5,401.0660531,4.603049258,963,1116,1727.6,14.941795230610792,Elastic
2023-02-19,P042,9,1674,1.8,477,6.0,48.0,2.142857143,75.5,155.0766332,4.236036677,675,1116,1839.2,14.941795230610792,Elastic
2023-02-20,P042,12,2232,2.4,489,6.857142857,42.0,6.0,75.5,52.4718747,4.971102716,871,1116,1950.8,14.941795230610792,Elastic
2023-02-21,P042,17,3162,3.4,506,8.428571429,48.0,10.14285714,75.5,72.30088273,4.212829864,267,1116,2062.4,14.941795230610792,Elastic
2023-02-22,P042,5,930,1.0,511,8.714285714,59.0,-3.428571429,75.5,8.924023929,4.385186622,819,1116,1727.6,14.941795230610792,Elastic
2023-02-23,P042,10,1860,2.0,521,9.0,61.0,1.285714286,75.5,152.9212658,4.192902793,692,1116,1839.2,14.941795230610792,Elastic
2023-02-24,P042,17,3162,3.4,538,10.14285714,63.0,8.0,75.5,102.8329188,4.892493728,93,1116,2062.4,14.941795230610792,Elastic
2023-02-25,P042,4,744,0.8,542,10.57142857,71.0,-6.142857143,75.5,100.7629132,4.998324601,944,1116,1727.6,14.941795230610792,Elastic
2023-02-26,P042,10,1860,2.0,552,10.71428571,74.0,-0.571428571,75.5,161.8573716,3.089937142,885,1116,1839.2,14.941795230610792,Elastic
2023-02-27,P042,9,1674,1.8,561,10.28571429,75.0,-1.714285714,75.5,57.88666515,4.420618023,264,1116,1839.2,14.941795230610792,
2023-02-28,P042,2,372,0.4,563,8.142857143,72.0,-8.285714286,75.5,90.13612446,4.00372314,848,1116,1727.6,14.941795230610792,Elastic
2023-03-01,P042,8,1488,1.6,571,8.571428571,57.0,-0.142857143,75.5,77.99074639,3.100280044,363,1116,1839.2,14.941795230610792,Elastic
2023-03-02,P042,19,3534,3.8,590,9.857142857,60.0,10.42857143,75.5,281.7755225,3.836768253,961,1116,2062.4,14.941795230610792,Elastic
2023-03-03,P042,8,1488,1.6,598,8.571428571,69.0,-1.857142857,75.5,271.0716369,4.219110203,170,1116,1839.2,14.941795230610792,Elastic
2023-03-04,P042,6,1116,1.2,604,8.857142857,60.0,-2.571428571,75.5,155.5242693,4.511481553,682,1116,1839.2,14.941795230610792,
2023-03-05,P042,11,2046,2.2,615,9.0,62.0,2.142857143,75.5,127.3604673,3.871293242,742,1116,1950.8,14.941795230610792,Elastic
2023-03-06,P042,1,186,0.2,616,7.857142857,63.0,-8.0,75.5,9.646426288,4.495705253,851,1116,1727.6,14.941795230610792,Elastic
2023-03-07,P042,13,2418,2.6,629,9.428571429,55.0,5.142857143,75.5,108.8322042,3.284520424,735,1116,1950.8,14.941795230610792,Elastic
2023-03-08,P042,5,930,1.0,634,9.0,66.0,-4.428571429,75.5,57.32171751,3.646364744,491,1116,1727.6,14.941795230610792,Elastic
2023-03-09,P042,9,1674,1.8,643,7.571428571,63.0,0.0,75.5,188.5152338,3.600221595,509,1116,1839.2,14.941795230610792,Elastic
2023-03-10,P042,9,1674,1.8,652,7.714285714,53.0,1.428571429,75.5,115.8428895,3.562771248,875,1116,1839.2,14.941795230610792,
2023-03-11,P042,9,1674,1.8,661,8.142857143,54.0,1.285714286,75.5,254.7790786,3.757630787,383,1116,1839.2,14.941795230610792,
2023-03-12,P042,14,2604,2.8,675,8.571428571,57.0,5.857142857,75.5,96.57044452,3.762676233,965,1116,1950.8,14.941795230610792,Elastic
2023-03-13,P042,0,0,0.0,675,8.428571429,60.0,-8.571428571,75.5,28.51983651,3.156210374,380,1116,1727.6,14.941795230610792,Elastic
2023-03-14,P042,4,744,0.8,679,7.142857143,59.0,-4.428571429,75.5,93.67947525,4.370973977,935,1116,1727.6,14.941795230610792,
2023-03-15,P042,17,3162,3.4,696,8.857142857,50.0,9.857142857,75.5,73.06150686,4.222501776,171,1116,2062.4,14.941795230610792,Elastic
2023-03-16,P042,12,2232,2.4,708,9.285714286,62.0,3.142857143,75.5,68.4234239,4.397914814,452,1116,1950.8,14.941795230610792,Elastic
2023-03-17,P042,10,1860,2.0,718,9.428571429,65.0,0.714285714,75.5,102.205965,3.085141576,788,1116,1839.2,14.941795230610792,Elastic
2023-03-18,P042,15,2790,3.0,733,10.28571429,66.0,5.571428571,75.5,120.6712107,4.850358379,559,1116,1950.8,14.941795230610792,Elastic
2023-03-19,P042,17,3162,3.4,750,10.71428571,72.0,6.714285714,75.5,164.9806674,3.925651096,133,1116,2062.4,14.941795230610792,Elastic
2023-03-20,P042,1,186,0.2,751,10.85714286,75.0,-9.714285714,75.5,228.3177828,4.279497093,769,1116,1727.6,14.941795230610792,Elastic
2023-03-21,P042,15,2790,3.0,766,12.42857143,76.0,4.142857143,75.5,322.4439644,3.297363524,999,1116,1950.8,14.941795230610792,Elastic
2023-03-22,P042,1,186,0.2,767,10.14285714,87.0,-11.42857143,75.5,150.7999908,3.037620486,864,1116,1727.6,14.941795230610792,Elastic
2023-03-23,P042,10,1860,2.0,777,9.857142857,71.0,-0.142857143,75.5,5.646363744,4.308947976,529,1116,1839.2,14.941795230610792,Elastic
2023-03-24,P042,5,930,1.0,782,9.142857143,69.0,-4.857142857,75.5,244.947632,4.039309912,612,1116,1727.6,14.941795230610792,Elastic
2023-03-25,P042,18,3348,3.6,800,9.571428571,64.0,8.857142857,75.5,241.1684946,4.803266141,967,1116,2062.4,14.941795230610792,Elastic
2023-03-26,P042,10,1860,2.0,810,8.571428571,67.0,0.428571429,75.5,103.0343951,4.886925466,384,1116,1839.2,14.941795230610792,Elastic
2023-03-27,P042,8,1488,1.6,818,9.571428571,60.0,-0.571428571,75.5,39.55407143,3.765331659,358,1116,1839.2,14.941795230610792,
2023-03-28,P042,1,186,0.2,819,7.571428571,67.0,-8.571428571,75.5,111.9447425,3.931463722,337,1116,1727.6,14.941795230610792,Elastic
2023-03-29,P042,2,372,0.4,821,7.714285714,53.0,-5.571428571,75.5,75.09101517,3.240598952,850,1116,1727.6,14.941795230610792,
2023-03-30,P042,5,930,1.0,826,7.0,54.0,-2.714285714,75.5,84.7419874,4.944294366,722,1116,1727.6,14.941795230610792,
2023-03-31,P042,7,1302,1.4,833,7.285714286,49.0,0.0,75.5,439.9785971,4.334125753,347,1116,1839.2,14.941795230610792,Elastic
2023-04-01,P042,18,3348,3.6,851,7.285714286,51.0,10.71428571,75.5,121.7054742,4.763915337,134,1116,2062.4,14.941795230610792,Elastic
2023-04-02,P042,5,930,1.0,856,6.571428571,51.0,-2.285714286,75.5,18.09991739,3.656465309,530,1116,1727.6,14.941795230610792,Elastic
2023-04-03,P042,9,1674,1.8,865,6.714285714,46.0,2.428571429,75.5,68.87177341,3.427653228,273,1116,1839.2,14.941795230610792,Elastic
2023-04-04,P042,10,1860,2.0,875,8.0,47.0,3.285714286,75.5,369.1605034,3.206253694,473,1116,1839.2,14.941795230610792,
2023-04-05,P042,14,2604,2.8,889,9.714285714,56.0,6.0,75.5,89.91358645,3.686741873,872,1116,1950.8,14.941795230610792,Elastic
2023-04-06,P042,8,1488,1.6,897,10.14285714,68.0,-1.714285714,75.5,467.0551606,3.267697579,714,1116,1839.2,14.941795230610792,Elastic
2023-04-07,P042,9,1674,1.8,906,10.42857143,71.0,-1.142857143,75.5,152.2837842,3.868144825,410,1116,1839.2,14.941795230610792,
2023-04-08,P042,14,2604,2.8,920,9.857142857,73.0,3.571428571,75.5,87.4827049,4.198828414,333,1116,1950.8,14.941795230610792,Elastic
2023-04-09,P042,16,2976,3.2,936,11.42857143,69.0,6.142857143,75.5,20.37643837,4.193536063,709,1116,2062.4,14.941795230610792,Elastic
2023-04-10,P042,6,1116,1.2,942,11.0,80.0,-5.428571429,75.5,102.2403153,3.1530199,631,1116,1839.2,14.941795230610792,Elastic
2023-04-11,P042,13,2418,2.6,955,11.42857143,77.0,2.0,75.5,141.3015186,4.499689387,107,1116,1950.8,14.941795230610792,Elastic
2023-04-12,P042,5,930,1.0,960,10.14285714,80.0,-6.428571429,75.5,115.0704071,4.422762441,308,1116,1727.6,14.941795230610792,Elastic
2023-04-13,P042,14,2604,2.8,974,11.0,71.0,3.857142857,75.5,169.8548132,4.367308569,950,1116,1950.8,14.941795230610792,Elastic
2023-04-14,P042,7,1302,1.4,981,10.71428571,77.0,-4.0,75.5,125.3511844,3.196410395,721,1116,1839.2,14.941795230610792,Elastic
2023-04-15,P042,9,1674,1.8,990,10.0,75.0,-1.714285714,75.5,75.4039956,4.442938506,110,1116,1839.2,14.941795230610792,
2023-04-16,P042,13,2418,2.6,1003,9.571428571,70.0,3.0,75.5,35.51646123,4.656931576,234,1116,1950.8,14.941795230610792,Elastic
2023-04-17,P042,0,0,0.0,1003,8.714285714,67.0,-9.571428571,75.5,26.38423596,4.029183519,323,1116,1727.6,14.941795230610792,Elastic
2023-04-18,P042,0,0,0.0,1003,6.857142857,61.0,-8.714285714,75.5,159.2470289,4.218935086,363,1116,1727.6,14.941795230610792,
2023-04-19,P042,7,1302,1.4,1010,7.142857143,48.0,0.142857143,75.5,166.3892401,4.466719128,453,1116,1839.2,14.941795230610792,
2023-04-20,P042,4,744,0.8,1014,5.714285714,50.0,-3.142857143,75.5,235.706501,4.75561595,686,1116,1727.6,14.941795230610792,Elastic
2023-04-21,P042,9,1674,1.8,1023,6.0,40.0,3.285714286,75.5,155.7121433,4.868014283,205,1116,1839.2,14.941795230610792,Elastic
2023-04-22,P042,1,186,0.2,1024,4.857142857,42.0,-5.0,75.5,192.3732262,3.628350195,786,1116,1727.6,14.941795230610792,Elastic
2023-04-23,P042,8,1488,1.6,1032,4.142857143,34.0,3.142857143,75.5,91.11174347,4.44777168,123,1116,1839.2,14.941795230610792,Elastic
2023-04-24,P042,8,1488,1.6,1040,5.285714286,29.0,3.857142857,75.5,229.5924836,4.473534188,101,1116,1839.2,14.941795230610792,
2023-04-25,P042,18,3348,3.6,1058,7.857142857,37.0,12.71428571,75.5,208.2405308,4.48565401,364,1116,2062.4,14.941795230610792,Elastic
2023-04-26,P042,7,1302,1.4,1065,7.857142857,55.0,-0.857142857,75.5,97.7769202,4.054202038,288,1116,1839.2,14.941795230610792,Elastic
2023-04-27,P042,9,1674,1.8,1074,8.571428571,55.0,1.142857143,75.5,301.8943687,3.673637051,813,1116,1839.2,14.941795230610792,
2023-04-28,P042,16,2976,3.2,1090,9.571428571,60.0,7.428571429,75.5,100.1019756,4.105384908,110,1116,2062.4,14.941795230610792,Elastic
2023-04-29,P042,1,186,0.2,1091,9.571428571,67.0,-8.571428571,75.5,165.5623141,3.844909141,221,1116,1727.6,14.941795230610792,Elastic
2023-04-30,P042,0,0,0.0,1091,8.428571429,67.0,-9.571428571,75.5,269.9478463,3.423702602,120,1116,1727.6,14.941795230610792,
2023-05-01,P042,8,1488,1.6,1099,8.428571429,59.0,-0.428571429,75.5,270.2290374,3.323515746,423,1116,1839.2,14.941795230610792,
2023-05-02,P042,4,744,0.8,1103,6.428571429,59.0,-4.428571429,75.5,45.50604512,3.846679941,676,1116,1727.6,14.941795230610792,Elastic
2023-05-03,P042,7,1302,1.4,1110,6.428571429,45.0,0.571428571,75.5,192.289111,4.27279494,382,1116,1839.2,14.941795230610792,Elastic
2023-05-04,P042,11,2046,2.2,1121,6.714285714,45.0,4.571428571,75.5,186.5669479,3.456576133,945,1116,1950.8,14.941795230610792,Elastic
2023-05-05,P042,14,2604,2.8,1135,6.428571429,47.0,7.285714286,75.5,188.6810011,4.015423769,748,1116,1950.8,14.941795230610792,
2023-05-06,P042,6,1116,1.2,1141,7.142857143,45.0,-0.428571429,75.5,61.52907502,4.255094465,761,1116,1839.2,14.941795230610792,Elastic
2023-05-07,P042,8,1488,1.6,1149,8.285714286,50.0,0.857142857,75.5,33.72310403,4.774155909,804,1116,1839.2,14.941795230610792,
2023-05-08,P042,17,3162,3.4,1166,9.571428571,58.0,8.714285714,75.5,62.27255799,3.240053317,589,1116,2062.4,14.941795230610792,Elastic
2023-05-09,P042,12,2232,2.4,1178,10.71428571,67.0,2.428571429,75.5,288.6039213,3.69666579,877,1116,1950.8,14.941795230610792,Elastic
2023-05-10,P042,19,3534,3.8,1197,12.42857143,75.0,8.285714286,75.5,179.8006889,4.296857751,605,1116,2062.4,14.941795230610792,Elastic
2023-05-11,P042,8,1488,1.6,1205,12.0,87.0,-4.428571429,75.5,66.27565495,3.200509088,825,1116,1839.2,14.941795230610792,Elastic
2023-05-12,P042,16,2976,3.2,1221,12.28571429,84.0,4.0,75.5,125.3857794,4.008629634,56,1116,2062.4,14.941795230610792,Elastic
2023-05-13,P042,3,558,0.6,1224,11.85714286,86.0,-9.285714286,75.5,227.8354086,3.706818448,351,1116,1727.6,14.941795230610792,Elastic
2023-05-14,P042,3,558,0.6,1227,11.14285714,83.0,-8.857142857,75.5,141.1603945,3.147105208,991,1116,1727.6,14.941795230610792,
2023-05-15,P042,7,1302,1.4,1234,9.714285714,78.0,-4.142857143,75.5,136.0115231,4.450528848,560,1116,1839.2,14.941795230610792,Elastic
2023-05-16,P042,14,2604,2.8,1248,10.0,68.0,4.285714286,75.5,83.07820322,3.650816339,155,1116,1950.8,14.941795230610792,Elastic
2023-05-17,P042,4,744,0.8,1252,7.857142857,70.0,-6.0,75.5,303.6517649,4.230724308,736,1116,1727.6,14.941795230610792,Elastic
2023-05-18,P042,1,186,0.2,1253,6.857142857,55.0,-6.857142857,75.5,68.60739991,3.967508303,40,1116,1727.6,14.941795230610792,
2023-05-19,P042,13,2418,2.6,1266,6.428571429,48.0,6.142857143,75.5,5.433100728,4.831500954,338,1116,1950.8,14.941795230610792,Elastic
2023-05-20,P042,0,0,0.0,1266,6.0,45.0,-6.428571429,75.5,24.5265047,4.293763915,989,1116,1727.6,14.941795230610792,Elastic
2023-05-21,P042,4,744,0.8,1270,6.142857143,42.0,-2.0,75.5,112.0566165,3.730947239,504,1116,1727.6,14.941795230610792,
2023-05-22,P042,13,2418,2.6,1283,7.0,43.0,6.857142857,75.5,113.4580532,3.207905385,715,1116,1950.8,14.941795230610792,Elastic
2023-05-23,P042,2,372,0.4,1285,5.285714286,49.0,-5.0,75.5,108.0431576,3.262731355,429,1116,1727.6,14.941795230610792,Elastic
2023-05-24,P042,12,2232,2.4,1297,6.428571429,37.0,6.714285714,75.5,262.0721549,3.515082776,877,1116,1950.8,14.941795230610792,Elastic
2023-05-25,P042,16,2976,3.2,1313,8.571428571,45.0,9.571428571,75.5,207.7419061,3.103636257,846,1116,2062.4,14.941795230610792,Elastic
2023-05-26,P042,16,2976,3.2,1329,9.0,60.0,7.428571429,75.5,32.86766228,4.971680842,506,1116,2062.4,14.941795230610792,
2023-05-27,P042,19,3534,3.8,1348,11.71428571,63.0,10.0,75.5,41.93093035,3.015008375,313,1116,2062.4,14.941795230610792,
2023-05-28,P042,5,930,1.0,1353,11.85714286,82.0,-6.714285714,75.5,314.5212789,3.491617244,830,1116,1727.6,14.941795230610792,Elastic
2023-05-29,P042,17,3162,3.4,1370,12.42857143,83.0,5.142857143,75.5,265.1452307,4.797388607,827,1116,2062.4,14.941795230610792,Elastic
2023-05-30,P042,15,2790,3.0,1385,14.28571429,87.0,2.571428571,75.5,220.3068823,4.680198031,365,1116,1950.8,14.941795230610792,Elastic
2023-05-31,P042,19,3534,3.8,1404,15.28571429,100.0,4.714285714,75.5,263.6209585,3.33693321,127,1116,2062.4,14.941795230610792,Elastic
2023-06-01,P042,10,1860,2.0,1414,14.42857143,107.0,-5.285714286,75.5,214.1373307,4.84399219,557,1116,1839.2,14.941795230610792,Elastic
2023-06-02,P042,1,186,0.2,1415,12.28571429,101.0,-13.42857143,75.5,84.12829576,4.906924559,419,1116,1727.6,14.941795230610792,Elastic
2023-06-03,P042,2,372,0.4,1417,9.857142857,86.0,-10.28571429,75.5,42.20493442,4.116525195,271,1116,1727.6,14.941795230610792,
2023-06-04,P042,4,744,0.8,1421,9.714285714,69.0,-5.857142857,75.5,230.0347274,4.007498522,446,1116,1727.6,14.941795230610792,
